hash_email;hash_phone;client_id_loreal;ville;postal;age;genre;segment_loreal;freq_achat_premium_an;panier_premium_eur;marque_pref;categorie_pref;programme_fidelite;date_1er_achat
97e694e00a724fbe8be7;2757fcfa04b7e396d024;LOR-500506;Nantes;44000;26;F;Prestige;5.3;153;Maybelline;Solaire;Non;2025-11-28
7e80314b5faa9007979a;346f1e772e7af113ed4c;LOR-500507;Lille;59000;39;F;Standard;1.6;88;Vichy;Soin visage;Oui;2023-07-13
da0bc5216a5263d54063;b62adedcc0dbf88e7171;LOR-500508;Saint-Denis;93200;33;H;Premium;4.1;100;Garnier;Soin visage;Non;2025-07-10
8da2641079229035a6bf;e2cdbafb742a960003e3;LOR-500509;Boulogne;92100;26;F;Prestige;6.4;288;Maybelline;Parfum;Oui;2025-12-11
2f426bd6f47c90214670;c406f1ac6a5fef6ac0d0;LOR-500510;Boulogne;92100;45;F;Standard;1.6;83;Garnier;Parfum;Non;2023-03-10
817bc727fe33f3d9644f;59e23fc3f31be76c5aaa;LOR-500511;Rennes;35000;42;F;Premium;3.9;118;Yves Saint Laurent;Maquillage;Non;2025-11-23
f48032859cea0fdbdcd8;e889f3cb1532ea49b30a;LOR-500512;Nantes;44000;51;F;Découverte;0.5;38;Garnier;Parfum;Non;2025-04-22
fe31e6b93a215b7f1595;3876a21d2b5234bf0394;LOR-500513;Toulouse;31000;70;F;Standard;1.7;72;Garnier;Solaire;Oui;2025-02-12
a3d9a4e5981b77a482aa;3ba015b8b37d5e4643d4;LOR-500514;Lyon;69003;38;H;Découverte;0.9;49;Lancôme;Maquillage;Oui;2025-04-16
ac19dd97da0dab2b0c98;81e693a744e8f70f1168;LOR-500515;Nantes;44000;67;H;Premium;3.7;115;Maybelline;Cheveux;Non;2022-09-05
c354e05e9ab1f80ece25;9fa436eaee475aa22610;LOR-500516;Nice;06000;31;H;Premium;2.5;130;L'Oréal Paris;Soin corps;Oui;2023-06-21
70d3cca4a8cbebe03aea;4b979856d5e2ac81ad9e;LOR-500517;Toulouse;31000;49;H;Premium;3.4;124;Giorgio Armani;Cheveux;Oui;2025-03-24
584a1e99adee8385e7af;85c92e08749d8f63bd94;LOR-500518;Saint-Denis;93200;54;F;Découverte;0.3;52;Yves Saint Laurent;Solaire;Oui;2023-11-14
9e88bb21ca84c14928e4;1758baa9c24dba816327;LOR-500519;Toulouse;31000;26;F;Standard;1.4;61;Giorgio Armani;Parfum;Oui;2022-01-04
f735cb46771b759040e4;63db0b72502020422695;LOR-500520;Bordeaux;33000;34;H;Découverte;0.3;58;Lancôme;Soin visage;Oui;2023-04-09
ee3152f0e03e683580f5;6bb942819227a9608605;LOR-500521;Bordeaux;33000;36;F;Découverte;0.6;26;Lancôme;Cheveux;Non;2024-02-24
6c78b3674eb6640c18fa;4cce95e6019ad0bb9473;LOR-500522;Nantes;44000;25;F;Prestige;4.4;204;Lancôme;Parfum;Non;2022-01-02
b127ac6408643da91a94;be583dda7a0b61728ecd;LOR-500523;Saint-Denis;93200;43;F;Standard;1.9;88;Vichy;Soin visage;Oui;2022-12-03
7a08324955bc9915fba3;c6a6e314c562c92bdb02;LOR-500524;Bordeaux;33000;50;H;Découverte;1.0;41;Garnier;Parfum;Oui;2022-04-11
db05c07566750bb464cc;6aa503d9d9ea088dbe67;LOR-500525;Boulogne;92100;49;H;Premium;3.7;155;Garnier;Soin corps;Oui;2022-06-26
f58415d5115089888a69;012b4d22f7e2a8c42a91;LOR-500526;Boulogne;92100;22;F;Premium;4.2;92;Lancôme;Maquillage;Oui;2025-11-28
dac13fb4872bee737b94;5c8569acb9c21b5583f8;LOR-500527;Rennes;35000;43;F;Prestige;8.9;163;L'Oréal Paris;Parfum;Oui;2025-12-03
0eb110d553627f43db9d;23fd4b85c0150424a611;LOR-500528;Toulouse;31000;52;F;Standard;1.4;53;Yves Saint Laurent;Maquillage;Non;2022-01-21
89b77f136ba9aa50813f;039934d0207fe394dbdf;LOR-500529;Montpellier;34000;39;F;Premium;2.3;116;Kiehl's;Soin visage;Oui;2024-01-03
ece327c66e11f71a58d2;c31f5f05397c6992ea00;LOR-500530;Nantes;44000;27;H;Standard;1.2;59;Garnier;Parfum;Oui;2024-03-11
9b5ce91f879d8f5c5df9;bf07efdb868f72fc2087;LOR-500531;Boulogne;92100;50;F;Premium;3.8;116;Maybelline;Cheveux;Non;2024-09-17
7350859a4b5a8018d697;49f1159e9beeeb05eb17;LOR-500532;Lille;59000;22;F;Découverte;0.7;21;Yves Saint Laurent;Cheveux;Non;2024-07-15
00d96885af4f6d902b32;a7b545be639784a14bc9;LOR-500533;Rennes;35000;71;H;Premium;3.0;98;Yves Saint Laurent;Soin corps;Oui;2025-07-05
6f7fedb8166b26fca04b;2d4b1a0a489b8929a4dc;LOR-500534;Lyon;69003;37;H;Standard;1.1;77;L'Oréal Paris;Solaire;Oui;2022-04-01
6ca4780415f7a61dcc50;bb25826f77f29582982d;LOR-500535;Rennes;35000;28;H;Découverte;0.9;52;Yves Saint Laurent;Soin visage;Oui;2025-07-18
1f8b20259395603625c4;1815003ab4cee3ad73d7;LOR-500536;Rennes;35000;25;H;Standard;1.8;44;Vichy;Maquillage;Oui;2022-02-12
dac9d77a01043bfb73fe;633400bede1595d3bbe2;LOR-500537;Paris;75012;41;F;Découverte;0.4;38;Garnier;Parfum;Oui;2024-03-17
cad1da66d628ad64ed3a;a39b38d60a7f7f5a35d1;LOR-500538;Bordeaux;33000;47;H;Premium;3.5;84;Maybelline;Cheveux;Oui;2023-06-26
7424e26a2666e0424aef;76bc7803db4538d9793e;LOR-500539;Boulogne;92100;64;F;Prestige;4.6;220;Kiehl's;Maquillage;Non;2023-01-26
de81a06cf606be232c58;ee0ceabc5eea96e2bc07;LOR-500540;Versailles;78000;44;F;Découverte;0.6;58;Maybelline;Cheveux;Oui;2022-03-18
5aefda4c29c82d620892;a9ce7325c705ed097019;LOR-500541;Nice;06000;36;F;Prestige;4.4;224;La Roche-Posay;Maquillage;Non;2022-11-09
15566d3dafa5bbee410e;f3a811648bb7c54c9677;LOR-500542;Lyon;69003;54;H;Premium;4.0;150;Garnier;Solaire;Non;2023-01-13
4247c5d2a4da477961f8;d425a9b6541b05bffc0a;LOR-500543;Nice;06000;27;H;Premium;4.5;109;Yves Saint Laurent;Solaire;Oui;2022-04-27
2725e2390cfd8850a6cd;e99026ebd272d69fd90b;LOR-500544;Paris;75012;51;F;Standard;1.1;73;La Roche-Posay;Parfum;Non;2024-06-16
4a609e097518a9239555;1c0c60a18140862dba7d;LOR-500545;Saint-Denis;93200;35;H;Standard;1.7;71;Vichy;Cheveux;Oui;2022-12-10
f689cc929a897763b7cc;dd4a622f595f3ee5ba5a;LOR-500546;Nantes;44000;38;F;Premium;3.5;86;Maybelline;Maquillage;Oui;2025-05-12
a0d53e87ddb0a0c23419;8c0ab23da93266983f77;LOR-500547;Lyon;69003;21;F;Premium;3.0;133;L'Oréal Paris;Cheveux;Non;2022-03-12
75c83afbc77c5cf61c92;d7e70c4281706a3b5114;LOR-500548;Saint-Denis;93200;37;F;Premium;2.7;100;Vichy;Parfum;Oui;2024-08-25
9efd92afcf5eb9a2b0bf;4f92f04ee7c967f549e4;LOR-500549;Toulouse;31000;41;F;Standard;1.8;78;Kiehl's;Parfum;Oui;2023-05-17
bd2a4cfb415943efd624;1b12a5528d93aaa5b901;LOR-500550;Nice;06000;46;F;Prestige;4.2;224;Yves Saint Laurent;Parfum;Non;2024-06-15
6de290c651d4a5889f54;7606afca184d7c18a65d;LOR-500551;Bordeaux;33000;35;F;Premium;4.3;128;Kiehl's;Parfum;Oui;2022-04-25
68780eb5f2f18f06f695;4a36c63b1df78e32c1a1;LOR-500552;Lille;59000;54;H;Premium;3.6;103;Garnier;Maquillage;Non;2025-04-02
845ef9bff8f850e8eb3f;6165fda2e2ad25f3c07d;LOR-500553;Marseille;13008;74;F;Premium;2.3;156;Yves Saint Laurent;Soin corps;Oui;2023-10-05
adc9318ca9118d7b971f;0ef0c1ce2657d5b9b634;LOR-500554;Nice;06000;68;H;Standard;1.4;57;Kiehl's;Soin corps;Oui;2023-08-28
0f54b62c44c752e6becc;038d68e135532b8cda6d;LOR-500555;Nice;06000;28;H;Découverte;0.5;34;Kiehl's;Cheveux;Oui;2024-09-25
21c0e046da73edb1de22;3b24612a47316e3e00f8;LOR-500556;Toulouse;31000;34;H;Découverte;0.4;56;Giorgio Armani;Maquillage;Oui;2023-08-20
216e8eef50952aaf970b;297950f474cf7ab94af5;LOR-500557;Nantes;44000;38;H;Premium;2.0;123;Kiehl's;Maquillage;Oui;2025-12-23
b945882ae9e6e17b376d;8e9f4f620ae6a814dc80;LOR-500558;Nice;06000;75;F;Standard;1.7;35;Kiehl's;Maquillage;Oui;2024-06-24
b25164bc8650a3c38467;3adcdb435ebbf9d5fbbb;LOR-500559;Versailles;78000;52;H;Standard;0.9;64;Yves Saint Laurent;Parfum;Oui;2025-05-15
535c5d556387e1b53d22;cf4c9e35bc5b39edf277;LOR-500560;Grenoble;38000;39;H;Standard;1.7;47;Yves Saint Laurent;Soin visage;Non;2025-08-14
43fb7f67f33986970a24;d8e80b7670a4d49f5dbc;LOR-500561;Versailles;78000;65;F;Découverte;0.8;21;Kiehl's;Cheveux;Oui;2024-08-18
1ec65689672b5517b4f2;84bb8552d8d7ebbe9133;LOR-500562;Nantes;44000;37;F;Prestige;7.3;202;Maybelline;Solaire;Non;2025-01-13
c80de20bb9b797ade122;0f32fe231ba86fc50aa6;LOR-500563;Lille;59000;23;F;Standard;1.2;42;Kiehl's;Soin visage;Oui;2025-11-17
bb8280327f2a846049e3;07e36d93057e9bb9ebc9;LOR-500564;Nice;06000;31;F;Standard;1.1;89;L'Oréal Paris;Maquillage;Oui;2022-01-24
0e53b651d6ef18d80434;58ae5fc5377e971479cd;LOR-500565;Grenoble;38000;24;F;Premium;3.9;99;Yves Saint Laurent;Maquillage;Oui;2024-07-12
6639ed58eedb29fa141a;91109f88649dfd503d3c;LOR-500566;Lyon;69003;46;F;Standard;1.3;80;Maybelline;Solaire;Non;2023-11-16
621da5abc7243f1c7ff3;10a2bf5b13b2225e52cf;LOR-500567;Lyon;69003;41;H;Premium;4.2;97;L'Oréal Paris;Solaire;Oui;2025-06-06
047ad2e6688a93bec498;0a51e5ca07cd08e762c2;LOR-500568;Rennes;35000;72;F;Standard;1.3;39;Kiehl's;Parfum;Oui;2024-04-26
33c13fdd97ec61459400;86d36ae408593a915a3e;LOR-500569;Bordeaux;33000;36;F;Découverte;0.5;46;Garnier;Soin corps;Non;2024-10-14
bd531bae726dfdd6b98c;1c99208370f4e1ebe983;LOR-500570;Montpellier;34000;36;F;Premium;4.0;82;Kiehl's;Parfum;Oui;2025-10-05
c0c1ae41298372c782c3;ef53685005aec00ce172;LOR-500571;Versailles;78000;49;H;Découverte;0.9;46;Kiehl's;Soin corps;Oui;2025-03-20
6f0750c72b2a4b9d4678;a0c1b044f807c5887ae3;LOR-500572;Saint-Denis;93200;56;F;Découverte;0.7;37;Kiehl's;Soin visage;Oui;2022-05-14
895084885056a70df212;e333e6fe5604336a7059;LOR-500573;Saint-Denis;93200;18;F;Découverte;0.9;55;Lancôme;Parfum;Oui;2025-12-19
706ad88172bb4134a3b4;d21ba8ad9d9a111b72bf;LOR-500574;Toulouse;31000;62;H;Premium;2.9;138;Garnier;Maquillage;Oui;2024-08-18
37725074cd36dc4c9b6d;b98c8165bd11434d192a;LOR-500575;Boulogne;92100;36;F;Standard;1.0;79;L'Oréal Paris;Parfum;Oui;2025-08-13
1da8962be0f6e3956444;0656a2f232227a12f2e1;LOR-500576;Paris;75012;30;F;Standard;1.3;62;Yves Saint Laurent;Soin visage;Oui;2023-01-27
1c52a396e8c2cb642e81;5357ac3e44815556d360;LOR-500577;Versailles;78000;42;F;Découverte;0.5;36;Garnier;Maquillage;Oui;2023-07-28
71a32958ac560d37ca63;814970f29de9344178c2;LOR-500578;Grenoble;38000;59;F;Premium;2.1;157;Yves Saint Laurent;Solaire;Oui;2025-01-28
288d71daca0e53490f9a;46d6329b7b8449a5fe31;LOR-500579;Lille;59000;74;F;Premium;3.5;97;Vichy;Parfum;Non;2022-02-28
9505a12b2d123ba01a65;23fc757920bc9f33c9db;LOR-500580;Lyon;69003;44;F;Premium;2.9;127;Yves Saint Laurent;Parfum;Oui;2025-02-16
97225269166302bca49f;e59a366f2fa076129601;LOR-500581;Grenoble;38000;35;F;Premium;3.8;86;Garnier;Cheveux;Non;2022-05-09
63c9153bbee0fb9a9a7f;9eae171201cfd3c76ab8;LOR-500582;Montpellier;34000;32;F;Standard;1.1;56;Giorgio Armani;Parfum;Oui;2022-05-17
c9bae89606c7f27c146b;7c57f9a0d6c9e2bf7cf6;LOR-500583;Lyon;69003;25;H;Standard;1.2;75;Vichy;Cheveux;Oui;2025-05-15
eb30497b55cf3c6f1eca;44dd5829bbf330cdd960;LOR-500584;Versailles;78000;39;H;Prestige;8.2;295;Yves Saint Laurent;Soin corps;Non;2023-08-23
6122b39996a9054f7a2c;1583aeb36ea68f19968f;LOR-500585;Nice;06000;42;H;Prestige;4.5;272;Maybelline;Soin corps;Oui;2024-10-24
9337de7b95ee9acd7a54;a41a163bbcc2d8821677;LOR-500586;Lille;59000;73;H;Standard;1.3;90;Garnier;Maquillage;Oui;2023-05-12
fa79ebc83ba274c82c44;a1ad9c5bf1efcfa5cd0e;LOR-500587;Toulouse;31000;47;F;Standard;1.2;50;Giorgio Armani;Cheveux;Non;2023-05-06
bd740c66ef83371ad661;a359181ef464c00756a8;LOR-500588;Montpellier;34000;29;F;Premium;2.2;151;La Roche-Posay;Cheveux;Oui;2025-07-18
43e047b9729642caac80;334fc8651ded5d5716cf;LOR-500589;Marseille;13008;32;H;Premium;2.0;145;Maybelline;Maquillage;Oui;2025-07-19
258cfc477893d95c751f;e970339f2cf4de74f879;LOR-500590;Saint-Denis;93200;19;H;Premium;2.6;101;Garnier;Parfum;Oui;2025-02-08
442647cc09a96db3d6a5;78434fc478345756d670;LOR-500591;Montpellier;34000;48;F;Prestige;6.7;284;Maybelline;Maquillage;Non;2023-08-26
0a9b3dffa24b66dc9bee;7f5817e4febb16bd32f2;LOR-500592;Marseille;13008;67;H;Premium;3.9;117;Maybelline;Solaire;Non;2025-04-01
f21c60d3cfe3f03242dc;4b263e48b7f7b3d2c65b;LOR-500593;Bordeaux;33000;41;F;Standard;0.9;44;L'Oréal Paris;Soin corps;Oui;2022-06-24
81ef5d235e6760ff38ca;b2e9425b70ecd3d24b8e;LOR-500594;Nice;06000;52;F;Standard;1.3;42;Maybelline;Soin visage;Oui;2024-12-20
c87b44712aa8013c2491;f1e8c7d793763e37143c;LOR-500595;Strasbourg;67000;63;F;Premium;3.0;158;Giorgio Armani;Maquillage;Oui;2024-01-01
058dab7b60047056962d;70e052391946a57e70d0;LOR-500596;Toulouse;31000;25;F;Standard;1.8;78;Maybelline;Cheveux;Oui;2023-03-27
cb0ebb689a864dee4dc3;87667f93636f8198f822;LOR-500597;Rennes;35000;36;F;Prestige;4.4;257;Giorgio Armani;Soin corps;Oui;2022-06-16
869b9cd1a260404f345e;7781e892ed96946d5aac;LOR-500598;Grenoble;38000;68;F;Standard;1.9;39;Kiehl's;Soin corps;Oui;2022-09-02
317efd636b61ca2db6af;1c26bc3bf426a202b509;LOR-500599;Saint-Denis;93200;49;H;Premium;3.4;123;Garnier;Maquillage;Oui;2024-05-17
0bf0c0c9593faaab35f1;1e9f965773c29adcbb7a;LOR-500600;Nice;06000;58;F;Premium;3.2;153;Yves Saint Laurent;Parfum;Oui;2023-12-17
077478b11f01947f57ce;389d6d1e28f3b13a453c;LOR-500601;Rennes;35000;43;F;Découverte;0.9;25;Kiehl's;Solaire;Oui;2025-06-05
fbe185ff41c1f79c1fb8;d1466b4c407b2203afae;LOR-500602;Montpellier;34000;41;F;Standard;1.2;81;Kiehl's;Parfum;Oui;2022-01-23
17d31d6b471da44b2380;348f18e588ec1f9ee224;LOR-500603;Versailles;78000;40;H;Découverte;0.8;44;Lancôme;Parfum;Oui;2022-09-25
cd5c9d70e3641d442436;3a21ac09112afab17a70;LOR-500604;Toulouse;31000;36;F;Premium;2.4;87;La Roche-Posay;Soin corps;Non;2023-07-20
3ea69144b1b7f617b1a1;53b0234c63e2aa50d59f;LOR-500605;Strasbourg;67000;52;F;Standard;0.8;72;Giorgio Armani;Soin visage;Non;2025-09-04
29b446a332051aaf5ace;c94c78a588331bc17d57;LOR-500606;Lille;59000;23;F;Standard;1.8;76;L'Oréal Paris;Soin visage;Oui;2023-10-22
2cb2f86f291c3a99dea2;f3080359e804a4d686b4;LOR-500607;Toulouse;31000;33;F;Prestige;7.7;253;Vichy;Soin corps;Oui;2022-09-26
fd413fd724cabbaef473;3d8147733c20d91be141;LOR-500608;Boulogne;92100;33;F;Standard;1.6;54;L'Oréal Paris;Soin corps;Oui;2024-12-08
c7a0dfc291b12beaacb4;10b532a5e5473e4f4947;LOR-500609;Paris;75012;49;H;Prestige;8.1;280;Vichy;Soin corps;Oui;2025-10-17
280796cc024ce24f9fef;eac5060e9d04b31321bc;LOR-500610;Rennes;35000;40;H;Premium;3.4;134;Vichy;Solaire;Oui;2022-12-04
659a9978ef2c0645bb1a;19404296eea7868c7238;LOR-500611;Montpellier;34000;42;H;Premium;3.2;130;Garnier;Cheveux;Oui;2025-04-14
ce88547d1c09bd151c6e;2927dee85e0794b025d9;LOR-500612;Marseille;13008;44;H;Premium;3.7;100;Kiehl's;Maquillage;Oui;2025-07-15
e355077f5cfa2e98621e;224299cd560b981e3b71;LOR-500613;Marseille;13008;50;F;Premium;2.0;90;Kiehl's;Cheveux;Non;2022-08-10
9ff5a1f4ff1eb5b295dd;8ad3cc2fbf17e208dc0d;LOR-500614;Rennes;35000;27;H;Standard;1.4;65;Kiehl's;Soin corps;Oui;2025-07-10
e2108ae5942bbdbaaa52;a410d5e604c0d25a53b5;LOR-500615;Boulogne;92100;49;F;Prestige;8.2;146;L'Oréal Paris;Soin visage;Oui;2022-07-11
d1a8123821fbaf574c6c;6a1faf0a62e0333bdf75;LOR-500616;Strasbourg;67000;67;F;Premium;3.4;130;Garnier;Soin corps;Oui;2022-05-17
47e52f42cda046524205;b76d682901ec72a500ab;LOR-500617;Nice;06000;21;F;Premium;3.6;103;Kiehl's;Cheveux;Oui;2025-06-21
83d85e8bcf28cdf85a14;a5d0c6e62638aa86d453;LOR-500618;Grenoble;38000;73;F;Premium;2.6;82;Kiehl's;Parfum;Non;2022-02-21
b242db489db84caf32fc;9fcf19ca61147f6c2fd6;LOR-500619;Lille;59000;28;F;Premium;2.1;131;Kiehl's;Maquillage;Oui;2023-04-14
86d0ceb70a44887cef1d;8cbe5b3a5557fb2dba94;LOR-500620;Montpellier;34000;44;H;Standard;0.8;85;Giorgio Armani;Soin visage;Oui;2024-03-13
7a283cc8ac3975f6fc6c;3ea5e8bf552da78c78ec;LOR-500621;Bordeaux;33000;41;F;Standard;1.8;85;Lancôme;Solaire;Oui;2025-12-03
7251ecb9adbf8a6ffe9f;b9298311d66017445ba3;LOR-500622;Bordeaux;33000;68;H;Standard;1.9;78;Lancôme;Solaire;Oui;2025-04-12
d3b95ee1406f5cac5770;c64093b6c64c173fdae8;LOR-500623;Boulogne;92100;57;F;Standard;1.1;76;Garnier;Cheveux;Non;2025-06-28
49fad108d42db494ef31;e5b6af8a912fa66209cb;LOR-500624;Montpellier;34000;47;H;Premium;4.2;109;Garnier;Soin corps;Non;2023-07-27
8863608edd8ae10a21e6;d6be076793504e3a2631;LOR-500625;Rennes;35000;52;F;Premium;3.0;83;La Roche-Posay;Cheveux;Oui;2022-09-20
4936792e708480e9cc95;cd9259cb48a99275563e;LOR-500626;Bordeaux;33000;42;H;Premium;4.2;107;Giorgio Armani;Solaire;Oui;2024-09-02
342e555aa419ed41c3a4;4ba0ab3f3157666cb5e3;LOR-500627;Bordeaux;33000;28;F;Premium;4.0;156;Vichy;Soin corps;Oui;2022-01-15
682b69e1f06f230c5a7d;8afd0b110cfef9f85474;LOR-500628;Boulogne;92100;53;F;Premium;4.5;139;Maybelline;Maquillage;Non;2024-05-21
96197a8041c10d8b6e4b;ae2737b4fb001d7149d5;LOR-500629;Lille;59000;57;F;Standard;1.6;61;Garnier;Parfum;Oui;2024-01-22
b80ac506fe66a1c65afd;09f06734d3d9a6dcb456;LOR-500630;Toulouse;31000;64;F;Premium;2.0;151;La Roche-Posay;Maquillage;Oui;2023-08-20
efe4771a8eb4f53c11d0;5f2fa6026d9648aa879f;LOR-500631;Toulouse;31000;53;F;Premium;3.7;159;Yves Saint Laurent;Solaire;Non;2022-02-05
28a8c8e11b3ca8ee0da2;ae890d65011f32d6714b;LOR-500632;Marseille;13008;56;F;Premium;2.1;103;Garnier;Soin corps;Non;2025-03-26
86b5f353679a0040bf65;c3c08c6562feca433ca0;LOR-500633;Lille;59000;31;F;Standard;1.2;80;L'Oréal Paris;Parfum;Oui;2024-11-25
e731e83cd2cf9f22f128;6427290a7ddef059ba76;LOR-500634;Rennes;35000;64;H;Premium;3.5;121;L'Oréal Paris;Parfum;Oui;2024-11-08
c0c39fb9ce039575a4e4;57ef1c45d9f874107f68;LOR-500635;Toulouse;31000;73;F;Standard;1.3;61;Giorgio Armani;Soin corps;Oui;2025-02-27
282f2d53ea63550d0245;bf66f189029581f4023a;LOR-500636;Marseille;13008;44;F;Premium;2.8;134;Vichy;Soin visage;Non;2024-09-04
9402160008dc6c33ef28;33c4ff4a404c2e8daf69;LOR-500637;Lyon;69003;29;H;Premium;3.1;134;Vichy;Maquillage;Oui;2023-10-20
5e97d38585fa3315240e;c61e01668db07275811a;LOR-500638;Saint-Denis;93200;62;H;Premium;3.9;122;Garnier;Maquillage;Oui;2025-08-08
725a701967c684f53cbc;46711ca8ebb3f7b107c9;LOR-500639;Paris;75012;70;F;Standard;1.7;70;L'Oréal Paris;Cheveux;Oui;2022-11-10
16ec46dff6b3c34d816c;0c25b482c6353c685efc;LOR-500640;Strasbourg;67000;29;F;Standard;1.8;89;Kiehl's;Solaire;Oui;2022-04-09
9e1ca5804c44b63bd5d5;f1b94f78a63f34c27380;LOR-500641;Bordeaux;33000;29;H;Premium;2.9;88;Lancôme;Solaire;Oui;2024-04-03
b79bb36de9c264e33ccd;f4101213f8f72509e5bb;LOR-500642;Boulogne;92100;54;H;Premium;3.6;108;Lancôme;Solaire;Non;2023-11-19
79e6de38b6b66453f60b;b3381347992e4025f27c;LOR-500643;Nice;06000;32;F;Premium;3.6;94;Kiehl's;Soin corps;Oui;2022-08-07
56d1c0cefdb76de96e5e;19cb385b878566f19cd1;LOR-500644;Saint-Denis;93200;27;F;Découverte;0.7;34;Kiehl's;Maquillage;Oui;2023-07-19
75343ed58c4b80fea1f3;1141a550c56ae3a8eb76;LOR-500645;Lille;59000;35;F;Découverte;0.6;21;Kiehl's;Cheveux;Non;2025-08-01
e91fa5fa9325252e1fe4;56c56721ff56c58132f3;LOR-500646;Paris;75012;26;H;Premium;4.1;127;L'Oréal Paris;Parfum;Oui;2022-01-26
60ecb0ec32540de0b299;10d0de6aa162667c599a;LOR-500647;Nice;06000;34;F;Découverte;0.9;55;Lancôme;Maquillage;Non;2024-11-12
23dbcddf9dcb3a0818e1;e1023aeb1463f8ed2056;LOR-500648;Bordeaux;33000;36;F;Découverte;0.8;23;Lancôme;Cheveux;Non;2023-05-14
4b3b079454641134fa59;9fa6f691cd49902c844d;LOR-500649;Strasbourg;67000;54;F;Standard;1.6;85;Garnier;Soin visage;Oui;2022-04-27
c232a6120d77448f1536;7ac9f74879ae6180c1b8;LOR-500650;Nantes;44000;41;F;Premium;2.4;111;Lancôme;Soin visage;Non;2024-03-05
e163047ea33ae852ced9;513a2419146a2b2b7f7d;LOR-500651;Grenoble;38000;61;F;Prestige;5.2;184;Giorgio Armani;Solaire;Non;2022-11-13
40116b8566a36d55a926;f6f9bafd8c486ba2882b;LOR-500652;Montpellier;34000;27;F;Premium;3.6;148;Maybelline;Maquillage;Non;2025-10-01
7a477655edfe3924d092;902fdda5d6c44adeab00;LOR-500653;Lille;59000;19;H;Premium;3.8;85;Kiehl's;Soin visage;Oui;2022-01-16
1bdadb887a0bb437fd71;cfb6e8c0b3865f2492e7;LOR-500654;Lille;59000;51;F;Découverte;0.6;58;Yves Saint Laurent;Maquillage;Oui;2025-01-17
a1b6ea8c117cff12212d;47437a7649ae86b54a01;LOR-500655;Boulogne;92100;40;H;Premium;4.2;118;La Roche-Posay;Soin corps;Non;2025-03-20
6ee63c5fe13dd5c6c111;346c0739384dc7d45951;LOR-500656;Rennes;35000;38;H;Premium;4.1;90;Yves Saint Laurent;Solaire;Non;2025-03-28
590fe255f58028b02de9;cb252581053f3991710c;LOR-500657;Paris;75012;53;F;Premium;3.0;136;La Roche-Posay;Parfum;Oui;2023-08-04
43f0c2f358aeda1e7867;a604cb3ccc9702ea8999;LOR-500658;Toulouse;31000;63;F;Premium;3.3;101;L'Oréal Paris;Solaire;Oui;2022-05-10
3bf53f1e747fdd30658c;a573717f9627349dd0d6;LOR-500659;Lyon;69003;34;F;Standard;1.3;78;Maybelline;Soin corps;Oui;2024-03-21
cfbd1337d8fb2abdf258;067d8fa7dc2183cb14db;LOR-500660;Bordeaux;33000;37;F;Standard;1.1;48;Maybelline;Soin visage;Oui;2025-06-13
d8d52c1c60fa6da84d3f;fd82c5c928568a75116f;LOR-500661;Versailles;78000;61;F;Premium;3.5;128;Giorgio Armani;Soin visage;Oui;2024-09-08
fadc135244f0771cbbc2;c6c0c923a0c6e2d2e35b;LOR-500662;Grenoble;38000;68;F;Premium;3.6;124;Kiehl's;Solaire;Non;2022-11-21
d6ff91deeba6ecae730a;cceab42055a9006426be;LOR-500663;Grenoble;38000;42;F;Premium;3.0;113;Kiehl's;Cheveux;Oui;2022-09-15
a68b5c090a5799829cc0;c3f82058cd2756b61036;LOR-500664;Grenoble;38000;37;F;Premium;2.7;148;Vichy;Solaire;Oui;2025-06-22
5dbe0ebefdfa168de9e5;b5f4e4b7339f0b5deeb9;LOR-500665;Nice;06000;34;H;Premium;4.0;141;Maybelline;Cheveux;Non;2022-06-06
aeae09b096b5f3b3dd97;b0d994af87e142e00c5c;LOR-500666;Strasbourg;67000;35;F;Découverte;0.7;42;Yves Saint Laurent;Cheveux;Non;2022-01-14
8a21f3ffb183e4a2d2ab;9dc2e70f0537373f0bf1;LOR-500667;Lyon;69003;19;F;Prestige;5.1;220;Vichy;Maquillage;Oui;2023-10-15
b9ba9dd43114f75ecec8;77621fa308548a43d9c1;LOR-500668;Bordeaux;33000;31;F;Découverte;0.8;58;Vichy;Maquillage;Oui;2022-02-19
c96697054e7b7d5196bc;8bc6a781c158928af80a;LOR-500669;Marseille;13008;36;F;Standard;1.7;60;Lancôme;Soin visage;Oui;2022-08-03
5051e73ee922c99d5a97;1b1febb4636860315c63;LOR-500670;Nantes;44000;68;F;Premium;2.5;108;Yves Saint Laurent;Maquillage;Oui;2025-10-28
0f5b9ef193f987126fcd;034875b6fe588b26277f;LOR-500671;Montpellier;34000;49;F;Premium;2.1;87;Kiehl's;Cheveux;Oui;2024-06-17
ff223bd8582f91328461;56dd2b1bbe6a45d25cd4;LOR-500672;Versailles;78000;37;F;Standard;1.3;72;Yves Saint Laurent;Maquillage;Oui;2024-12-07
ecaa552a4e72d1d08d7a;fba0430440d84941ab8c;LOR-500673;Lyon;69003;25;H;Standard;1.7;86;Kiehl's;Parfum;Non;2022-11-24
24a4f7030303775ee479;3d0f8bec28af4a9bde01;LOR-500674;Grenoble;38000;24;F;Standard;1.8;87;Giorgio Armani;Soin corps;Oui;2022-12-18
